Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,
2.4341,0.251479,0.967863,0.000445349,0.667647,-0.744476,-0.00182704,0.253569,0.967317,0.000406414,
2.4442,0.251958,0.967738,0.000543396,0.669212,-0.743069,-0.00198133,0.2538,0.967256,0.000504061,
2.4543,0.252539,0.967587,0.000668636,0.670914,-0.741532,-0.00220278,0.254159,0.967162,0.000679355,
2.4644,0.253239,0.967404,0.000812118,0.672791,-0.739829,-0.00246905,0.254706,0.967018,0.00091054,
2.4745,0.254069,0.967185,0.000965203,0.674863,-0.737938,-0.00275611,0.255479,0.966814,0.0011693,
2.4846,0.255036,0.966931,0.00111932,0.677136,-0.735852,-0.00304013,0.256489,0.966546,0.00142488,
2.4947,0.256134,0.96664,0.00126576,0.679595,-0.73358,-0.003299,0.257718,0.966219,0.00164856,
2.5048,0.257354,0.966316,0.00139563,0.682215,-0.731143,-0.00351356,0.259122,0.965843,0.00181746,
2.5149,0.258678,0.965962,0.00150015,0.684957,-0.728575,-0.00366872,0.260643,0.965433,0.00191734,
2.525,0.260079,0.965586,0.00157125,0.687773,-0.725916,-0.00375428,0.262215,0.965008,0.00194376,
2.5351,0.261526,0.965195,0.00160238,0.690612,-0.723216,-0.00376559,0.263772,0.964583,0.00190164,
2.5452,0.26298,0.9648,0.00158948,0.693422,-0.720522,-0.00370393,0.265256,0.964176,0.0018034,
2.5553,0.264402,0.964411,0.00153181,0.696154,-0.717883,-0.00357645,0.266627,0.963798,0.00166623,
2.5654,0.265753,0.96404,0.0014326,0.698768,-0.715341,-0.00339566,0.26786,0.963457,0.00150903,
2.5755,0.266999,0.963696,0.00129917,0.701232,-0.712926,-0.00317844,0.268948,0.963154,0.00134959,
2.5856,0.268114,0.963386,0.00114264,0.70353,-0.710659,-0.00294448,0.269898,0.962888,0.00120248,
2.5957,0.269084,0.963116,0.000977006,0.705659,-0.708546,-0.00271446,0.270728,0.962655,0.00107788,
2.6058,0.269906,0.962886,0.000817778,0.707631,-0.706578,-0.00250809,0.271462,0.962449,0.000981445,
2.6159,0.270595,0.962693,0.000680303,0.709468,-0.704733,-0.00234218,0.272129,0.96226,0.000914879,
2.626,0.271176,0.96253,0.000577958,0.711206,-0.70298,-0.00222909,0.272752,0.962084,0.000877111,
2.6361,0.271685,0.962386,0.000520503,0.712884,-0.701278,-0.00217573,0.273357,0.961912,0.000865537,
2.6462,0.272166,0.96225,0.00051282,0.714545,-0.699586,-0.00218313,0.273964,0.96174,0.000877107,
2.6563,0.272663,0.962109,0.000554256,0.716228,-0.697862,-0.00224677,0.27459,0.961561,0.000908983,
2.6664,0.27322,0.961951,0.000638687,0.71797,-0.69607,-0.00235738,0.275252,0.961372,0.000958716,
2.6765,0.273869,0.961767,0.000755318,0.719796,-0.694181,-0.00250227,0.275962,0.961168,0.00102397,
2.6866,0.274633,0.961549,0.00089011,0.721724,-0.692175,-0.00266676,0.276734,0.960946,0.00110201,
2.6967,0.275521,0.961294,0.00102763,0.723761,-0.690045,-0.0028357,0.277577,0.960703,0.00118912,
2.7068,0.276528,0.961005,0.00115306,0.725902,-0.687791,-0.00299481,0.278497,0.960436,0.00128025,
2.7169,0.277636,0.960686,0.00125397,0.728136,-0.685426,-0.00313172,0.279495,0.960146,0.00136901,
2.727,0.278818,0.960343,0.00132175,0.730442,-0.682967,-0.00323674,0.280568,0.959833,0.00144808,
2.7371,0.280041,0.959987,0.00135236,0.732797,-0.680439,-0.00330325,0.281702,0.959501,0.00150995,
2.7472,0.281271,0.959627,0.00134631,0.735173,-0.677872,-0.00332793,0.282881,0.959154,0.00154799,
2.7573,0.282478,0.959273,0.00130816,0.737541,-0.675295,-0.00331068,0.28408,0.958799,0.00155743,
2.7674,0.283635,0.958931,0.00124531,0.739875,-0.672736,-0.00325446,0.285273,0.958445,0.00153622,
2.7775,0.284727,0.958608,0.00116668,0.742152,-0.670224,-0.00316495,0.286432,0.958099,0.00148556,
2.7876,0.285744,0.958305,0.00108132,0.744353,-0.667779,-0.00305007,0.287534,0.957769,0.0014099,
2.7977,0.286685,0.958024,0.000997265,0.746466,-0.665417,-0.00291947,0.288558,0.957462,0.00131652,
2.8078,0.287555,0.957764,0.000920742,0.748485,-0.663146,-0.00278374,0.289493,0.957179,0.00121471,
2.8179,0.288364,0.95752,0.000855888,0.75041,-0.660967,-0.00265367,0.290337,0.956924,0.00111456,
2.828,0.289124,0.957291,0.00080485,0.75225,-0.658873,-0.00253934,0.291095,0.956694,0.00102584,
2.8381,0.289848,0.957072,0.000768215,0.754018,-0.65685,-0.00244928,0.291783,0.956484,0.00095675,
2.8482,0.290548,0.95686,0.000745594,0.755733,-0.654876,-0.00238974,0.29242,0.956289,0.000913076,
2.8583,0.291235,0.956651,0.000736177,0.757416,-0.652928,-0.00236411,0.293032,0.956102,0.000897593,
2.8684,0.29192,0.956443,0.000739131,0.75909,-0.650981,-0.00237271,0.293644,0.955914,0.000909921,
2.8785,0.292612,0.956231,0.000753751,0.760776,-0.64901,-0.00241279,0.294279,0.955719,0.000946768,
2.8886,0.293322,0.956013,0.000779357,0.762492,-0.646993,-0.00247891,0.294955,0.95551,0.00100251,
2.8987,0.294057,0.955787,0.000815009,0.764252,-0.644913,-0.0025636,0.295688,0.955284,0.00106999,
2.9088,0.294827,0.95555,0.000859146,0.766064,-0.642759,-0.00265815,0.296482,0.955038,0.00114147,
2.9189,0.295637,0.9553,0.000909289,0.767931,-0.640526,-0.00275351,0.297338,0.954772,0.00120954,
2.929,0.296492,0.955035,0.000961923,0.76985,-0.638218,-0.00284116,0.298249,0.954487,0.00126784,
2.9391,0.297392,0.954755,0.00101263,0.771813,-0.635843,-0.00291383,0.299203,0.954189,0.0013117,
2.9492,0.298334,0.954461,0.0010565,0.773807,-0.633414,-0.00296601,0.300186,0.95388,0.00133836,
2.9593,0.29931,0.954155,0.00108871,0.775819,-0.630949,-0.00299428,0.301183,0.953566,0.00134706,
2.9694,0.300308,0.953842,0.00110523,0.777832,-0.628466,-0.00299737,0.302177,0.953251,0.00133883,
2.9795,0.301312,0.953525,0.0011035,0.779831,-0.625984,-0.00297606,0.303155,0.95294,0.00131608,
2.9896,0.302306,0.95321,0.00108288,0.781801,-0.623521,-0.00293294,0.304106,0.952637,0.00128215,
2.9997,0.303274,0.952903,0.00104488,0.783732,-0.621092,-0.00287205,0.305022,0.952344,0.00124079,
3.0098,0.304201,0.952607,0.000993057,0.785614,-0.61871,-0.0027985,0.305899,0.952063,0.00119573,
3.0199,0.305077,0.952327,0.000932554,0.787442,-0.616383,-0.00271804,0.306736,0.951794,0.00115033,
3.03,0.305898,0.952064,0.000869455,0.789214,-0.614112,-0.00263665,0.307534,0.951536,0.00110741,
3.0401,0.306663,0.951818,0.000809988,0.790932,-0.611898,-0.0025601,0.308297,0.95129,0.0010691,
3.0502,0.30738,0.951587,0.000759722,0.792601,-0.609735,-0.00249361,0.309029,0.951052,0.00103695,
3.0603,0.308058,0.951367,0.000722899,0.794229,-0.607613,-0.00244143,0.309737,0.950822,0.00101199,
3.0704,0.308712,0.951155,0.000701987,0.795826,-0.605521,-0.00240659,0.310427,0.950597,0.000994876,
3.0805,0.309356,0.950946,0.000697501,0.797403,-0.603443,-0.00239066,0.311105,0.950375,0.000985949,
3.0906,0.310003,0.950735,0.000708112,0.79897,-0.601366,-0.00239363,0.311778,0.950154,0.00098531,
3.1007,0.310667,0.950519,0.000730985,0.800541,-0.599274,-0.0024139,0.312455,0.949932,0.000992779,
3.1108,0.311355,0.950293,0.000762281,0.802122,-0.597155,-0.00244851,0.31314,0.949707,0.00100781,
3.1209,0.312074,0.950058,0.00079773,0.803722,-0.594999,-0.00249333,0.31384,0.949475,0.00102942,
3.131,0.312824,0.949811,0.000833179,0.805345,-0.5928,-0.0025435,0.314561,0.949237,0.00105606,
3.1411,0.313603,0.949554,0.000865038,0.806993,-0.590556,-0.00259389,0.315305,0.94899,0.00108564,
3.1512,0.314407,0.949288,0.000890582,0.808662,-0.588268,-0.00263954,0.316074,0.948734,0.00111562,
3.1613,0.315228,0.949015,0.000908086,0.810349,-0.585941,-0.00267616,0.316868,0.948469,0.00114314,
3.1714,0.31606,0.948739,0.000916812,0.812048,-0.583584,-0.00270045,0.317684,0.948196,0.00116534,
3.1815,0.316895,0.94846,0.000916871,0.81375,-0.581209,-0.00271032,0.318515,0.947917,0.00117966,
3.1916,0.317725,0.948182,0.000909029,0.815446,-0.578827,-0.00270506,0.319353,0.947635,0.00118421,
3.2017,0.318545,0.947907,0.000894478,0.817127,-0.576451,-0.00268526,0.320191,0.947352,0.00117803,
3.2118,0.319349,0.947637,0.000874636,0.818787,-0.574091,-0.00265266,0.321017,0.947073,0.00116128,
3.2219,0.320134,0.947372,0.000850995,0.820418,-0.571758,-0.00260996,0.321824,0.946799,0.00113526,
3.232,0.320897,0.947114,0.000825015,0.822017,-0.569457,-0.00256045,0.322605,0.946533,0.00110228,
3.2421,0.321638,0.946862,0.000798081,0.82358,-0.567194,-0.00250776,0.323353,0.946278,0.00106543,
3.2522,0.322355,0.946618,0.000771494,0.825108,-0.56497,-0.00245552,0.324068,0.946033,0.00102813,
3.2623,0.323051,0.946381,0.000746473,0.826602,-0.562782,-0.0024071,0.324752,0.945799,0.000993765,
3.2724,0.323726,0.946151,0.000724154,0.828065,-0.560627,-0.00236534,0.325407,0.945574,0.000965259,
3.2825,0.324384,0.945925,0.000705572,0.829502,-0.558499,-0.00233243,0.32604,0.945355,0.000944722,
3.2926,0.325027,0.945704,0.000691611,0.830919,-0.556389,-0.00230976,0.32666,0.945142,0.000933257,
3.3027,0.325661,0.945486,0.000682936,0.832321,-0.554289,-0.00229788,0.327273,0.944929,0.000930894,
3.3128,0.32629,0.945269,0.0006799,0.833715,-0.55219,-0.00229646,0.327889,0.944716,0.000936672,
3.3229,0.326919,0.945052,0.000682476,0.835106,-0.550085,-0.00230441,0.328513,0.944499,0.000948848,
3.333,0.327552,0.944833,0.000690191,0.836498,-0.547965,-0.00231992,0.329149,0.944277,0.00096519,
3.3431,0.328193,0.94461,0.00070212,0.837896,-0.545826,-0.00234066,0.3298,0.94405,0.000983294,
3.3532,0.328846,0.944383,0.000716921,0.8393,-0.543664,-0.00236395,0.330467,0.943817,0.00100089,
3.3633,0.329513,0.944151,0.000732933,0.840711,-0.541478,-0.00238697,0.331147,0.943578,0.00101607,
3.3734,0.330193,0.943913,0.000748318,0.842129,-0.53927,-0.00240702,0.331839,0.943336,0.00102744,
3.3835,0.330886,0.943671,0.000761243,0.843551,-0.537044,-0.00242173,0.332537,0.94309,0.0010342,
3.3936,0.331588,0.943424,0.000770076,0.844973,-0.534804,-0.00242924,0.333237,0.942842,0.00103608,
3.4037,0.332295,0.943175,0.000773561,0.846391,-0.532557,-0.00242835,0.333936,0.942595,0.00103326,
3.4138,0.333003,0.942926,0.000770967,0.8478,-0.53031,-0.00241864,0.33463,0.942349,0.00102623,
3.4239,0.333705,0.942677,0.000762173,0.849196,-0.528072,-0.00240044,0.335316,0.942105,0.00101568,
3.434,0.334397,0.942432,0.000747686,0.850575,-0.525849,-0.00237478,0.335991,0.941865,0.00100237,
3.4441,0.335074,0.942191,0.000728579,0.851933,-0.523646,-0.00234329,0.336653,0.941628,0.000987073,
3.4542,0.335734,0.941957,0.000706372,0.853268,-0.521468,-0.00230802,0.337301,0.941396,0.00097053,
3.4643,0.336373,0.941729,0.000682853,0.854578,-0.519318,-0.00227122,0.337934,0.941169,0.000953446,
3.4744,0.336991,0.941507,0.000659875,0.855864,-0.517195,-0.00223515,0.338553,0.940947,0.00093651,
3.4845,0.337591,0.941293,0.00063915,0.857128,-0.515099,-0.0022019,0.339157,0.940729,0.000920412,
3.4946,0.338175,0.941083,0.00062207,0.85837,-0.513026,-0.00217318,0.339748,0.940516,0.000905838,
3.5047,0.338746,0.940878,0.00060957,0.859595,-0.510972,-0.00215021,0.340327,0.940307,0.000893456,
3.5148,0.339308,0.940675,0.000602055,0.860805,-0.508931,-0.00213366,0.340897,0.9401,0.000883861,
3.5249,0.339867,0.940473,0.000599398,0.862003,-0.506898,-0.00212365,0.341459,0.939896,0.000877511,
3.535,0.340426,0.940271,0.000600992,0.863194,-0.504868,-0.00211972,0.342017,0.939694,0.00087465,
3.5451,0.340987,0.940068,0.000605859,0.86438,-0.502835,-0.00212096,0.342573,0.939491,0.000875247,
3.5552,0.341555,0.939862,0.000612796,0.865563,-0.500796,-0.00212608,0.343131,0.939287,0.000878952,
3.5653,0.342128,0.939653,0.00062052,0.866744,-0.498749,-0.00213354,0.343693,0.939082,0.000885098,
3.5754,0.342709,0.939441,0.000627818,0.867925,-0.496691,-0.00214171,0.344261,0.938874,0.000892746,
3.5855,0.343295,0.939227,0.000633659,0.869105,-0.494623,-0.00214897,0.344835,0.938663,0.000900764,
3.5956,0.343885,0.939012,0.000637275,0.870283,-0.492547,-0.00215385,0.345416,0.938449,0.000907952,
3.6057,0.344477,0.938795,0.000638193,0.871458,-0.490465,-0.00215513,0.346002,0.938233,0.000913173,
3.6158,0.345068,0.938577,0.000636237,0.872628,-0.488381,-0.00215195,0.346591,0.938016,0.000915486,
3.6259,0.345656,0.938361,0.000631486,0.87379,-0.486298,-0.00214382,0.34718,0.937798,0.000914258,
3.636,0.346239,0.938146,0.000624224,0.874942,-0.484222,-0.00213068,0.347766,0.937581,0.000909236,
3.6461,0.346814,0.937934,0.000614872,0.876082,-0.482157,-0.00211289,0.348346,0.937366,0.000900569,
3.6562,0.347381,0.937724,0.000603932,0.877208,-0.480107,-0.00209117,0.348916,0.937154,0.00088879,
3.6663,0.347938,0.937518,0.000591937,0.878317,-0.478074,-0.00206653,0.349475,0.936945,0.000874739,
3.6764,0.348484,0.937315,0.000579415,0.87941,-0.476061,-0.00204021,0.350021,0.936741,0.000859458,
3.6865,0.34902,0.937115,0.000566874,0.880485,-0.474069,-0.00201354,0.350553,0.936542,0.000844066,
3.6966,0.349546,0.936919,0.000554789,0.881544,-0.472097,-0.0019878,0.351073,0.936348,0.000829631,
3.7067,0.350061,0.936727,0.000543594,0.882587,-0.470145,-0.00196419,0.35158,0.936157,0.000817055,
3.7168,0.350568,0.936537,0.000533678,0.883615,-0.46821,-0.00194363,0.352078,0.93597,0.00080699,
3.7269,0.351068,0.93635,0.000525368,0.88463,-0.466289,-0.00192678,0.352568,0.935786,0.000799785,
3.737,0.351561,0.936165,0.000518912,0.885635,-0.464379,-0.0019139,0.353053,0.935603,0.000795478,
3.7471,0.35205,0.935981,0.000514444,0.88663,-0.462475,-0.00190493,0.353536,0.935421,0.000793816,
3.7572,0.352536,0.935798,0.00051197,0.887618,-0.460576,-0.00189944,0.354018,0.935238,0.000794316,
3.7673,0.35302,0.935616,0.000511333,0.888601,-0.458677,-0.00189674,0.354502,0.935055,0.000796334,
3.7774,0.353505,0.935433,0.000512219,0.889579,-0.456778,-0.0018959,0.354987,0.934871,0.000799149,
3.7875,0.353991,0.935249,0.000514158,0.890553,-0.454876,-0.00189588,0.355475,0.934685,0.000802042,
3.7976,0.354479,0.935064,0.000516561,0.891522,-0.452973,-0.00189564,0.355965,0.934499,0.000804366,
3.8077,0.354969,0.934878,0.00051877,0.892488,-0.451067,-0.00189419,0.356456,0.934312,0.000805596,
3.8178,0.355461,0.934691,0.000520124,0.893449,-0.449161,-0.00189071,0.356947,0.934124,0.000805359,
3.8279,0.355954,0.934503,0.000520033,0.894403,-0.447258,-0.0018846,0.357438,0.933937,0.000803449,
3.838,0.356446,0.934316,0.000518045,0.89535,-0.445359,-0.00187552,0.357925,0.93375,0.000799815,
3.8481,0.356935,0.934129,0.000513907,0.896289,-0.443467,-0.0018634,0.358408,0.933565,0.000794551,
3.8582,0.35742,0.933944,0.00050759,0.897217,-0.441586,-0.00184845,0.358886,0.933381,0.00078786,
3.8683,0.357899,0.93376,0.000499302,0.898134,-0.439717,-0.0018311,0.359358,0.933199,0.000780033,
3.8784,0.35837,0.93358,0.00048946,0.89904,-0.437863,-0.00181197,0.359822,0.933021,0.000771412,
3.8885,0.358832,0.933402,0.000478643,0.899933,-0.436025,-0.00179181,0.360279,0.932844,0.000762367,
3.8986,0.359285,0.933228,0.00046752,0.900813,-0.434203,-0.00177141,0.360728,0.932671,0.00075327,
3.9087,0.359729,0.933057,0.000456771,0.901681,-0.432398,-0.00175155,0.361169,0.9325,0.000744475,
3.9188,0.360164,0.932889,0.000447011,0.902537,-0.430608,-0.00173294,0.361603,0.932332,0.0007363,
3.9289,0.360591,0.932724,0.000438721,0.903382,-0.428833,-0.00171612,0.362031,0.932166,0.000729014,
3.939,0.361013,0.932561,0.000432202,0.904217,-0.42707,-0.00170149,0.362452,0.932002,0.000722822,
3.9491,0.361429,0.932399,0.000427548,0.905043,-0.425317,-0.00168923,0.362869,0.93184,0.000717849,
3.9592,0.361843,0.932239,0.000424655,0.90586,-0.423573,-0.00167931,0.363282,0.931679,0.000714137,
3.9693,0.362256,0.932079,0.000423243,0.906671,-0.421835,-0.00167149,0.363693,0.931519,0.000711634,
3.9794,0.362668,0.931918,0.000422906,0.907476,-0.420102,-0.00166537,0.364101,0.931359,0.000710194,
3.9895,0.36308,0.931758,0.000423161,0.908275,-0.418371,-0.0016604,0.364509,0.9312,0.000709587,
3.9996,0.363492,0.931597,0.000423513,0.909068,-0.416644,-0.00165597,0.364916,0.93104,0.000709509,
4.0097,0.363905,0.931436,0.000423505,0.909857,-0.414918,-0.00165144,0.365323,0.93088,0.000709606,
4.0198,0.364318,0.931275,0.000422764,0.910641,-0.413196,-0.0016462,0.365731,0.930721,0.000709505,
4.0299,0.36473,0.931113,0.000421028,0.911419,-0.411477,-0.00163974,0.366137,0.930561,0.000708848,
4.04,0.36514,0.930953,0.000418157,0.912191,-0.409763,-0.0016317,0.366543,0.930401,0.000707325,
4.0501,0.365547,0.930793,0.000414132,0.912956,-0.408056,-0.00162185,0.366947,0.930241,0.000704709,
4.0602,0.36595,0.930634,0.000409044,0.913713,-0.406357,-0.00161016,0.367348,0.930083,0.000700881,
4.0703,0.366349,0.930478,0.000403066,0.914462,-0.404668,-0.00159679,0.367746,0.929926,0.000695843,
4.0804,0.366742,0.930323,0.000396429,0.915202,-0.402992,-0.00158202,0.368138,0.929771,0.000689723,
4.0905,0.36713,0.93017,0.000389396,0.915933,-0.401327,-0.00156628,0.368525,0.929617,0.000682761,
4.1006,0.367511,0.930019,0.000382236,0.916655,-0.399677,-0.00155006,0.368906,0.929466,0.000675282,
4.1107,0.367887,0.92987,0.000375204,0.917367,-0.39804,-0.00153388,0.36928,0.929318,0.000667666,
4.1208,0.368258,0.929724,0.000368527,0.91807,-0.396416,-0.00151823,0.369648,0.929172,0.000660302,
4.1309,0.368623,0.929579,0.000362389,0.918763,-0.394806,-0.00150354,0.37001,0.929028,0.000653546,
4.141,0.368983,0.929436,0.000356926,0.919449,-0.393207,-0.00149012,0.370366,0.928886,0.000647686,
4.1511,0.36934,0.929294,0.000352222,0.920127,-0.391618,-0.00147816,0.370718,0.928745,0.000642906,
4.1612,0.369692,0.929154,0.000348305,0.920797,-0.390039,-0.00146771,0.371066,0.928606,0.000639273,
4.1713,0.370042,0.929015,0.000345148,0.921461,-0.388467,-0.00145868,0.371412,0.928468,0.000636731,
4.1814,0.37039,0.928876,0.000342671,0.92212,-0.386902,-0.00145084,0.371755,0.92833,0.000635113,
4.1915,0.370736,0.928738,0.000340744,0.922772,-0.385343,-0.00144388,0.372098,0.928193,0.000634166,
4.2016,0.371081,0.9286,0.000339195,0.92342,-0.383789,-0.00143744,0.372441,0.928056,0.000633578,
4.2117,0.371425,0.928463,0.000337824,0.924062,-0.382239,-0.00143111,0.372783,0.927919,0.00063302,
4.2218,0.371768,0.928326,0.000336419,0.9247,-0.380694,-0.00142451,0.373124,0.927781,0.000632183,
4.2319,0.37211,0.928189,0.000334766,0.925332,-0.379155,-0.0014173,0.373464,0.927644,0.000630809,
4.242,0.37245,0.928052,0.000332677,0.925959,-0.377621,-0.00140922,0.373803,0.927508,0.000628715,
4.2521,0.372788,0.927916,0.000330006,0.92658,-0.376095,-0.00140013,0.37414,0.927372,0.000625809,
4.2622,0.373124,0.927781,0.00032666,0.927195,-0.374576,-0.00138996,0.374474,0.927237,0.000622095,
4.2723,0.373458,0.927647,0.000322616,0.927803,-0.373067,-0.00137877,0.374804,0.927104,0.000617659,
4.2824,0.373787,0.927514,0.000317922,0.928405,-0.371568,-0.00136672,0.37513,0.926972,0.000612658,
4.2925,0.374113,0.927383,0.000312695,0.928999,-0.370079,-0.00135405,0.375452,0.926842,0.000607297,
4.3026,0.374434,0.927254,0.000307107,0.929587,-0.368601,-0.00134104,0.375769,0.926713,0.000601799,
4.3127,0.37475,0.927126,0.000301373,0.930167,-0.367135,-0.001328,0.376082,0.926586,0.000596386,
4.3228,0.375062,0.927,0.000295721,0.93074,-0.36568,-0.00131525,0.37639,0.926461,0.000591254,
4.3329,0.375369,0.926875,0.000290374,0.931306,-0.364236,-0.00130306,0.376694,0.926337,0.000586558,
4.343,0.375672,0.926753,0.00028552,0.931865,-0.362803,-0.00129164,0.376995,0.926215,0.000582401,
4.3531,0.375972,0.926631,0.000281295,0.932418,-0.361378,-0.00128112,0.377292,0.926094,0.000578829,
4.3632,0.376268,0.926511,0.000277771,0.932966,-0.359963,-0.00127156,0.377586,0.925974,0.000575834,
4.3733,0.376562,0.926391,0.000274941,0.933508,-0.358555,-0.00126291,0.377878,0.925855,0.000573359,
4.3834,0.376854,0.926273,0.000272729,0.934045,-0.357154,-0.00125504,0.378169,0.925737,0.00057131,
4.3935,0.377145,0.926154,0.000270997,0.934577,-0.355759,-0.00124776,0.378457,0.925619,0.000569565,
4.4036,0.377434,0.926036,0.000269563,0.935104,-0.354371,-0.00124083,0.378745,0.925501,0.000567988,
4.4137,0.377722,0.925919,0.000268221,0.935627,-0.352988,-0.001234,0.379031,0.925384,0.000566438,
4.4238,0.37801,0.925802,0.000266765,0.936146,-0.35161,-0.00122702,0.379316,0.925267,0.000564786,
4.4339,0.378296,0.925685,0.000265015,0.93666,-0.350239,-0.00121967,0.379599,0.925151,0.000562915,
4.444,0.378581,0.925568,0.000262832,0.937169,-0.348874,-0.00121179,0.379881,0.925035,0.000560738,
4.4541,0.378864,0.925452,0.000260134,0.937673,-0.347517,-0.00120328,0.38016,0.92492,0.000558197,
4.4642,0.379145,0.925337,0.000256902,0.938172,-0.346167,-0.00119411,0.380438,0.924806,0.000555268,
4.4743,0.379422,0.925224,0.000253177,0.938666,-0.344825,-0.00118435,0.380712,0.924693,0.000551964,
4.4844,0.379697,0.925111,0.000249058,0.939155,-0.343492,-0.00117411,0.380984,0.924581,0.000548333,
4.4945,0.379968,0.925,0.00024468,0.939638,-0.342169,-0.00116354,0.381253,0.924471,0.000544454,
4.5046,0.380236,0.92489,0.000240206,0.940115,-0.340855,-0.00115285,0.381518,0.924361,0.000540429,
4.5147,0.3805,0.924781,0.000235797,0.940587,-0.339551,-0.00114225,0.38178,0.924253,0.000536378,
4.5248,0.38076,0.924674,0.000231607,0.941053,-0.338256,-0.00113191,0.382039,0.924146,0.000532422,
4.5349,0.381017,0.924568,0.000227753,0.941514,-0.336971,-0.00112201,0.382294,0.92404,0.000528679,
4.545,0.381272,0.924463,0.000224318,0.941971,-0.335694,-0.00111266,0.382547,0.923936,0.000525244,
4.5551,0.381524,0.924359,0.000221334,0.942422,-0.334425,-0.00110391,0.382796,0.923833,0.000522187,
4.5652,0.381773,0.924256,0.000218786,0.942869,-0.333163,-0.00109577,0.383044,0.92373,0.000519538,
4.5753,0.382021,0.924154,0.000216618,0.943311,-0.331909,-0.00108817,0.383289,0.923628,0.00051729,
4.5854,0.382268,0.924052,0.00021474,0.943749,-0.330661,-0.00108102,0.383533,0.923527,0.000515393,
4.5955,0.382513,0.92395,0.000213041,0.944183,-0.329419,-0.00107416,0.383775,0.923426,0.000513764,
4.6056,0.382757,0.923849,0.0002114,0.944614,-0.328183,-0.00106746,0.384016,0.923326,0.000512294,
4.6157,0.382999,0.923749,0.000209703,0.94504,-0.326953,-0.00106074,0.384256,0.923226,0.000510861,
4.6258,0.383241,0.923648,0.00020785,0.945463,-0.325729,-0.00105387,0.384495,0.923127,0.000509342,
4.6359,0.383481,0.923549,0.000205769,0.945881,-0.324511,-0.00104674,0.384732,0.923028,0.000507628,
4.646,0.383719,0.92345,0.000203415,0.946296,-0.3233,-0.00103926,0.384968,0.92293,0.000505638,
4.6561,0.383955,0.923352,0.00020078,0.946706,-0.322096,-0.00103141,0.385202,0.922832,0.000503325,
4.6662,0.384189,0.923254,0.000197884,0.947113,-0.320899,-0.0010232,0.385434,0.922735,0.000500684,
4.6763,0.384421,0.923158,0.000194775,0.947515,-0.31971,-0.0010147,0.385664,0.922639,0.000497746,
4.6864,0.38465,0.923063,0.000191523,0.947913,-0.318529,-0.001006,0.385891,0.922544,0.000494583,
4.6965,0.384876,0.922968,0.000188207,0.948306,-0.317355,-0.000997204,0.386116,0.92245,0.000491288,
4.7066,0.3851,0.922875,0.000184913,0.948695,-0.31619,-0.00098845,0.386338,0.922357,0.000487973,
