Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z,mag5_x,mag5_y,mag5_z,mag6_x,mag6_y,mag6_z,mag7_x,mag7_y,mag7_z,mag8_x,mag8_y,mag8_z,mag9_x,mag9_y,mag9_z,o0_x,o0_y,o0_z,
0.6969,0.117495,0.993073,0.000304921,0.42583,-0.904799,-0.00286079,0.536257,0.842092,-0.0575261,0.660496,-0.74883,0.0547593,0.579667,0.812419,-0.0629394,0.563463,-0.825707,0.0267961,0.582392,0.812905,0.0023022,0.99715,-0.0671039,-0.0344864,0.99952,0.0270146,0.0151512,0.999658,0.0232547,-0.0119338,0.995715,-0.0802504,0.0459515,
0.707,0.125743,0.991951,0.0148845,0.429802,-0.902923,-0.000655522,0.493234,0.868761,-0.0444315,0.618102,-0.783634,0.0621971,0.524027,0.848596,-0.0726703,0.538656,-0.841806,0.034809,0.591846,0.805843,0.0183053,0.99913,-0.0327612,-0.0258114,0.999786,0.00724423,0.019387,0.999475,0.0315938,-0.00721379,0.992105,-0.12243,0.0271935,
0.7171,0.146967,0.988825,0.0250092,0.428798,-0.903393,0.00359078,0.463916,0.885451,-0.0275435,0.568213,-0.820188,0.0665317,0.461119,0.884081,-0.0759603,0.506809,-0.861119,0.0402209,0.612652,0.789852,0.0281193,0.999832,-0.0123301,-0.0135493,0.999687,-0.0158719,0.0193418,0.999376,0.0352243,-0.00261444,0.990133,-0.140054,0.00460248,
0.7272,0.17519,0.984124,0.0284496,0.422765,-0.906215,0.00671624,0.450389,0.892763,-0.0111247,0.513753,-0.85543,0.0655611,0.396607,0.915129,-0.0724054,0.470833,-0.881246,0.041489,0.638268,0.76923,0.0299988,0.999972,-0.00744092,-0.000739278,0.999211,-0.0368545,0.0147998,0.999388,0.0349423,0.00150477,0.991179,-0.131368,-0.0175051,
0.7373,0.20296,0.978875,0.0247279,0.414542,-0.910007,0.00654117,0.450214,0.89292,0.00118057,0.460364,-0.885861,0.0575794,0.33679,0.939512,-0.062363,0.435028,-0.899617,0.0379498,0.66182,0.749276,0.0240843,0.999817,-0.0162986,0.010043,0.998697,-0.0505901,0.00672459,0.99949,0.0315143,0.00507952,0.994424,-0.09944,-0.0351038,
0.7474,0.223417,0.974604,0.0152305,0.408362,-0.912816,0.00261953,0.457932,0.888954,0.00765352,0.415586,-0.90857,0.0422896,0.287646,0.956589,-0.0468781,0.404133,-0.914208,0.0300152,0.677728,0.735214,0.0120242,0.999251,-0.0346983,0.0171218,0.998552,-0.0537104,-0.0029897,0.999644,0.0253983,0.00816439,0.997652,-0.0513787,-0.0452852,
0.7575,0.232052,0.9727,0.00276026,0.407887,-0.913025,-0.00371977,0.467635,0.883877,0.00890118,0.386811,-0.921913,0.0212909,0.254008,0.966811,-0.0274888,0.382137,-0.923909,0.0190602,0.682391,0.730978,-0.00361684,0.998154,-0.057374,0.0199286,0.998893,-0.0454687,-0.0120305,0.999802,0.0167617,0.0107431,0.998903,0.00315303,-0.0467252,
0.7676,0.227684,0.973691,-0.0092759,0.414548,-0.909972,-0.010056,0.475258,0.879816,0.00729101,0.37887,-0.925447,-0.00221544,0.239041,0.970991,-0.00605169,0.371284,-0.928493,0.00704027,0.674214,0.738269,-0.0198501,0.996665,-0.0793707,0.018928,0.999444,-0.0278873,-0.018293,0.999904,0.00574163,0.0126077,0.997755,0.0538809,-0.0397623,
0.7777,0.212544,0.97699,-0.0177777,0.426947,-0.904169,-0.0139832,0.479736,0.877394,0.00581781,0.392455,-0.919447,-0.0244054,0.243929,0.969672,0.0153493,0.371608,-0.928381,-0.00403367,0.653557,0.756131,-0.0335903,0.995156,-0.0971075,0.0152989,0.999778,-0.00516442,-0.0204237,0.999885,-0.00718879,0.0133551,0.995422,0.0919185,-0.0262069,
0.7878,0.19154,0.981266,-0.0207413,0.441536,-0.897132,-0.0141472,0.482875,0.875662,0.00692335,0.424081,-0.904648,-0.0420277,0.267665,0.962895,0.0344934,0.381143,-0.92443,-0.0126039,0.622918,0.78116,-0.0419662,0.993998,-0.108891,0.0104783,0.999683,0.0174615,-0.0181232,0.999703,-0.0209199,0.0125018,0.99374,0.111357,-0.00895676,
0.7979,0.17087,0.985134,-0.0177399,0.454188,-0.890841,-0.0107845,0.488221,0.872642,0.011665,0.467512,-0.88238,-0.0532791,0.306951,0.95045,0.0492468,0.396677,-0.917783,-0.0179271,0.58715,0.808346,-0.0427945,0.993371,-0.114814,0.00571145,0.999312,0.0350525,-0.0121512,0.999388,-0.0336193,0.00968155,0.99388,0.110131,0.00857902,
0.808,0.156293,0.987661,-0.00994701,0.461891,-0.886919,-0.00560427,0.499399,0.866153,0.0194636,0.515861,-0.854704,-0.0580368,0.356492,0.932499,0.0579554,0.41479,-0.909693,-0.020197,0.553129,0.832351,-0.0352098,0.993228,-0.11617,0.00174965,0.999017,0.044141,-0.00406676,0.999066,-0.0429459,0.00486018,0.995664,0.0900834,0.0231775,
0.8181,0.151584,0.988444,0.00031831,0.463915,-0.885879,-0.00114074,0.518533,0.854583,0.028482,0.56342,-0.82417,-0.057458,0.409822,0.910199,0.0598674,0.432826,-0.901247,-0.0203916,0.528407,0.848752,-0.0201685,0.993405,-0.11465,-0.00121918,0.999047,0.0434367,0.00420914,0.998915,-0.0465534,-0.00150788,0.997885,0.0563261,0.0324377,
0.8282,0.15768,0.987436,0.0103682,0.462163,-0.886795,0.0001569,0.545384,0.837393,0.0364508,0.606548,-0.793261,-0.0532571,0.460563,0.885899,0.0553581,0.449506,-0.893056,-0.0198869,0.519076,0.854728,-0.000429219,0.993744,-0.111628,-0.00342812,0.999365,0.0339356,0.0108833,0.99905,-0.0427599,-0.00845678,0.999252,0.016049,0.0351698,
0.8383,0.172783,0.984796,0.0179688,0.460636,-0.887583,-0.00319028,0.577556,0.815292,0.0415628,0.643604,-0.763911,-0.0470466,0.50362,0.862709,0.0458261,0.465019,-0.885076,-0.0199558,0.527803,0.849128,0.0201537,0.994163,-0.107759,-0.00527682,0.999721,0.0184709,0.0147007,0.999406,-0.03118,-0.0146589,0.99924,-0.0229822,0.0314824,
0.8484,0.193286,0.980897,0.0219357,0.464129,-0.885698,-0.0111054,0.611537,0.790044,0.0430442,0.674311,-0.737364,-0.0399736,0.535887,0.843632,0.0333292,0.48061,-0.876676,-0.0213173,0.55307,0.832278,0.0377734,0.994659,-0.10297,-0.00708192,0.999884,0.000874078,0.0151771,0.999739,-0.0130966,-0.0187205,0.998288,-0.0539367,0.022628,
0.8585,0.215134,0.97633,0.0223173,0.476508,-0.878897,-0.0219057,0.643989,0.763924,0.0412115,0.699045,-0.714331,-0.0326672,0.556363,0.830695,0.020143,0.497809,-0.866957,-0.023894,0.589978,0.805886,0.0497342,0.995268,-0.0967623,-0.00891277,0.999808,-0.0150114,0.0126205,0.999772,0.00857724,-0.0195378,0.997339,-0.0721175,0.0106776,
0.8686,0.235089,0.971765,0.0201431,0.499213,-0.865856,-0.0328552,0.672647,0.739033,0.0371088,0.718322,-0.695247,-0.0253866,0.565883,0.824443,0.00838,0.517608,-0.855196,-0.0268704,0.632135,0.772905,0.0549804,0.996004,-0.0886822,-0.0105502,0.999625,-0.0262085,0.00796283,0.999418,0.0297805,-0.0166099,0.997135,-0.0756214,-0.00192596,
0.8787,0.251468,0.967718,0.0168847,0.53067,-0.846581,-0.0411107,0.696582,0.716764,0.0319845,0.732553,-0.680466,-0.0182405,0.566713,0.823915,-0.00030603,0.539884,-0.841238,-0.0290344,0.673618,0.737108,0.0539587,0.996827,-0.0787492,-0.0115709,0.999511,-0.03117,0.00246339,0.998883,0.0461414,-0.0102296,0.997777,-0.065389,-0.0128701,
0.8888,0.264201,0.964368,0.0138704,0.566896,-0.822579,-0.0446441,0.715952,0.697633,0.0268539,0.742033,-0.670266,-0.0113802,0.562103,0.827052,-0.00495257,0.56332,-0.825721,-0.0292553,0.710194,0.702365,0.0480348,0.997641,-0.0676797,-0.0115221,0.999549,-0.0299163,-0.00263243,0.998541,0.0539814,-0.00149611,0.998792,-0.044709,-0.0204118,
0.8989,0.274342,0.961559,0.0118727,0.602914,-0.79666,-0.0427522,0.731513,0.681463,0.0222717,0.747066,-0.66473,-0.00511489,0.555731,0.831344,-0.00544854,0.5858,-0.810009,-0.0268911,0.739563,0.671965,0.0388397,0.998333,-0.0568145,-0.0101187,0.999697,-0.023768,-0.00638451,0.998656,0.0512344,0.00787572,0.999552,-0.0183355,-0.0236444,
0.909,0.283325,0.958961,0.0109703,0.634249,-0.772289,-0.036024,0.744133,0.667781,0.0183179,0.748142,-0.663539,7.59885e-05,0.550997,0.834503,-0.00255574,0.605064,-0.795874,-0.0219674,0.760925,0.648243,0.0278206,0.99883,-0.0477864,-0.007382,0.999856,-0.0148022,-0.00832503,0.999149,0.0380349,0.0159267,0.999709,0.00856498,-0.022549,
0.9191,0.292251,0.956282,0.0106666,0.657849,-0.752703,-0.025923,0.754447,0.656196,0.0147366,0.746099,-0.665825,0.00363282,0.550288,0.834972,0.00227509,0.619299,-0.78501,-0.0151017,0.774353,0.63255,0.016064,0.999108,-0.0420608,-0.00366753,0.99995,-0.00522279,-0.00847237,0.99964,0.0168014,0.0209125,0.999347,0.0314074,-0.0178656,
0.9292,0.301439,0.953431,0.010167,0.672314,-0.740128,-0.0142669,0.762707,0.646648,0.0111426,0.742193,-0.670167,0.00508532,0.554458,0.83218,0.00728413,0.627486,-0.778594,-0.00726079,0.78027,0.625427,0.00432016,0.999179,-0.0405224,0.000423848,0.999969,0.0031672,-0.00721448,0.99973,-0.00822825,0.0217206,0.998839,0.0469288,-0.0108497,
0.9393,0.310301,0.950599,0.00869681,0.677656,-0.735374,-0.00280968,0.768799,0.63945,0.00721729,0.738016,-0.67477,0.00425209,0.562748,0.826557,0.0108676,0.629461,-0.777032,0.000525708,0.779152,0.626797,-0.00687305,0.999056,-0.0432475,0.00421314,0.999944,0.00926595,-0.00512006,0.999326,-0.0319143,0.0181364,0.99856,0.053567,-0.00297398,
0.9494,0.317538,0.948228,0.00576558,0.674929,-0.73785,0.00701679,0.772381,0.635154,0.00284698,0.735233,-0.677813,0.00139646,0.573174,0.819346,0.0119676,0.625784,-0.779961,0.00740434,0.771438,0.636076,-0.0170519,0.998748,-0.0495236,0.00712508,0.999915,0.0127089,-0.0027477,0.998721,-0.0493668,0.0109022,0.998665,0.0514604,0.00436709,
0.9595,0.321542,0.946894,0.00132574,0.665902,-0.745903,0.0142424,0.773078,0.634308,-0.0018213,0.735191,-0.677854,-0.00273711,0.583219,0.81225,0.0102622,0.617497,-0.786468,0.0128445,0.757605,0.652206,-0.0257221,0.998273,-0.0580854,0.00882329,0.999906,0.0136934,-0.000512177,0.99837,-0.0570459,0.00155664,0.999061,0.0421381,0.010092,
0.9696,0.320876,0.947112,-0.00419255,0.652774,-0.757329,0.0184249,0.770676,0.637195,-0.00640231,0.738523,-0.674192,-0.0070464,0.590529,0.806993,0.0061246,0.605851,-0.795403,0.0166813,0.738355,0.673638,-0.0323188,0.997678,-0.0674732,0.00926054,0.999918,0.012704,0.00136234,0.998534,-0.0535377,-0.00791573,0.999515,0.0280211,0.0135621,
0.9797,0.314722,0.949132,-0.00996234,0.637865,-0.769897,0.0196522,0.765274,0.643622,-0.0103595,0.744921,-0.667072,-0.0103271,0.593423,0.804891,0.000414658,0.592038,-0.805685,0.0190603,0.714833,0.698355,-0.0362495,0.997041,-0.0763871,0.00863906,0.999943,0.0102608,0.00280819,0.999086,-0.0398272,-0.0155451,0.999823,0.0118693,0.0145997,
0.9898,0.303197,0.952811,-0.0149355,0.623272,-0.781787,0.0184618,0.757376,0.652847,-0.0131342,0.753199,-0.657691,-0.0115727,0.591117,0.806565,-0.00579709,0.576994,-0.816496,0.0203031,0.688796,0.72401,-0.03702,0.996445,-0.083932,0.00730622,0.99997,0.00677802,0.00383414,0.999623,-0.019017,-0.0198234,0.999903,-0.00370879,0.0134192,
0.9999,0.287487,0.957614,-0.0180816,0.610546,-0.791826,0.015667,0.747908,0.663648,-0.0142927,0.761592,-0.647976,-0.0102137,0.583729,0.811867,-0.0114857,0.561336,-0.827328,0.020735,0.662601,0.748182,-0.0344142,0.995953,-0.0896958,0.00562986,0.999987,0.00255806,0.00444443,0.99979,0.00442185,-0.0200192,0.999807,-0.0166122,0.0105107,
1.01,0.269736,0.962754,-0.018646,0.600523,-0.799515,0.0121192,0.738112,0.67454,-0.0136569,0.768184,-0.640199,-0.00622991,0.572129,0.82001,-0.0158612,0.545438,-0.8379,0.0205321,0.638947,0.768717,-0.0286624,0.995596,-0.0936709,0.00389802,0.999987,-0.00211479,0.00459416,0.999538,0.0256771,-0.0162926,0.999655,-0.0254414,0.00650987,
1.0201,0.252676,0.967412,-0.016362,0.593373,-0.804883,0.00847928,0.729331,0.684067,-0.011384,0.771292,-0.636481,-0.00013036,0.557694,0.829841,-0.0184738,0.529637,-0.847997,0.0196461,0.620371,0.78404,-0.020511,0.995371,-0.0960784,0.00227279,0.999968,-0.0068533,0.00419732,0.999128,0.0406427,-0.00960709,0.999561,-0.0295412,0.00208095,
1.0302,0.239068,0.970934,-0.0115529,0.588842,-0.808232,0.00508046,0.722722,0.691093,-0.00796103,0.769734,-0.638324,0.00715794,0.542016,0.840148,-0.0192361,0.514473,-0.857321,0.0178417,0.608675,0.793342,-0.0111328,0.995266,-0.0971821,0.000802697,0.999933,-0.0110962,0.00317987,0.998906,0.0467421,-0.00147433,0.999579,-0.028932,-0.00217146,
1.0403,0.231077,0.972922,-0.00507696,0.586589,-0.809883,0.00192946,0.718972,0.695027,-0.00410222,0.762989,-0.64625,0.0144454,0.526603,0.849913,-0.0183656,0.500833,-0.865417,0.01484,0.60449,0.79661,-0.00188389,0.995268,-0.0971633,-0.000524576,0.999899,-0.0141385,0.00155208,0.999039,0.0433562,0.0064013,0.999691,-0.024178,-0.00575516,
1.0504,0.229792,0.973238,0.00187614,0.586442,-0.80999,-0.0011655,0.718132,0.695907,-0.000569669,0.751306,-0.659637,0.0204527,0.512651,0.858443,-0.0162673,0.489921,-0.871704,0.0105121,0.607191,0.794533,0.00600928,0.995371,-0.0960951,-0.00171877,0.999883,-0.0152704,-0.000533388,0.999416,0.0318027,0.0124961,0.999834,-0.0162391,-0.00831313,
1.0605,0.235009,0.97196,0.00807674,0.588502,-0.808484,-0.00440207,0.719642,0.694342,0.00203067,0.735785,-0.67679,0.0240021,0.500927,0.865386,-0.0133839,0.483016,-0.875597,0.00504045,0.615163,0.788313,0.0117159,0.995568,-0.0940057,-0.00274157,0.999898,-0.0139878,-0.00276672,0.999764,0.0149105,0.0157702,0.999934,-0.00632982,-0.0096285,
1.0706,0.245367,0.969349,0.0125438,0.593036,-0.805138,-0.00781032,0.722542,0.691318,0.00341432,0.718377,-0.695232,0.0242283,0.491803,0.870649,-0.0100602,0.481097,-0.876667,-0.0010314,0.626305,0.779435,0.0149274,0.995846,-0.0909891,-0.00349657,0.999937,-0.0102005,-0.00472395,0.999868,-0.0036828,0.0158361,0.999945,0.00420801,-0.00962315,
1.0807,0.25875,0.965832,0.0147451,0.600249,-0.799735,-0.0111689,0.725795,0.687901,0.00369309,0.7017,-0.712169,0.0207841,0.48542,0.874257,-0.00646372,0.484474,-0.874778,-0.00689381,0.638562,0.769407,0.0158212,0.996174,-0.0873022,-0.00385721,0.999973,-0.0043594,-0.00596104,0.999709,-0.0203384,0.012973,0.999867,0.0140265,-0.00835586,
1.0908,0.272827,0.961952,0.0146591,0.610029,-0.792254,-0.0140418,0.728619,0.684911,0.00333792,0.6886,-0.725007,0.0139735,0.481888,0.876229,-0.00259094,0.492601,-0.870177,-0.0116823,0.650302,0.75953,0.0149068,0.996509,-0.0833967,-0.00372011,0.999978,0.00255634,-0.00613277,0.999451,-0.0321444,0.00800107,0.999742,0.0218955,-0.006019,
1.1009,0.285554,0.958278,0.0127009,0.621796,-0.783017,-0.0159169,0.730728,0.682662,0.0030415,0.681524,-0.731781,0.00473297,0.481436,0.87648,0.00164297,0.504143,-0.863495,-0.0147229,0.660482,0.750733,0.0128282,0.996801,-0.0798642,-0.00306117,0.999945,0.00920786,-0.00509988,0.999298,-0.037414,0.0020598,0.999636,0.0268295,-0.00292841,
1.111,0.295524,0.955288,0.00955598,0.634526,-0.772728,-0.0163884,0.732429,0.680834,0.00351845,0.681922,-0.731404,-0.00557402,0.484433,0.874806,0.00626872,0.517293,-0.855664,-0.0157192,0.668623,0.743531,0.0101945,0.997006,-0.0773048,-0.00197078,0.999895,0.0141868,-0.00298988,0.99935,-0.0358735,-0.00365573,0.999602,0.02821,0.000500134,
1.1211,0.302095,0.953259,0.00598513,0.646942,-0.762385,-0.0153116,0.734548,0.678536,0.00529495,0.689921,-0.723719,-0.0154951,0.491257,0.870943,0.0111416,0.530209,-0.847737,-0.0148177,0.674674,0.738078,0.00747415,0.997095,-0.0761637,-0.000651688,0.999866,0.0163533,-0.000190088,0.99956,-0.0285403,-0.00813845,0.999658,0.0258839,0.00379273,
1.1312,0.305337,0.952241,0.00265874,0.657805,-0.753078,-0.0128778,0.7382,0.674527,0.00854596,0.704415,-0.709388,-0.0238357,0.502064,0.864684,0.0158938,0.541419,-0.840659,-0.0125427,0.678829,0.73428,0.00496209,0.997062,-0.076592,0.000622421,0.999882,0.0151303,0.00272973,0.999792,-0.0173598,-0.0107411,0.999775,0.0202146,0.00647735,
1.1413,0.30585,0.95208,5.07411e-05,0.666193,-0.745717,-0.00959276,0.744455,0.667546,0.0130306,0.723496,-0.689682,-0.0298855,0.516567,0.856013,0.0199886,0.550088,-0.835051,-0.00963635,0.681383,0.731921,0.00280228,0.996922,-0.0783828,0.0015762,0.99993,0.0106704,0.00514733,0.999926,-0.00471202,-0.0112477,0.999894,0.0120604,0.00815493,
1.1514,0.304525,0.952503,-0.00159885,0.671707,-0.740791,-0.00617104,0.753991,0.656633,0.0181525,0.745025,-0.666197,-0.0334598,0.533931,0.845219,0.0228599,0.556092,-0.831092,-0.00686132,0.682636,0.730758,0.00104306,0.996711,-0.0810076,0.00200799,0.999971,0.00384622,0.00653666,0.999926,0.00709035,-0.00984724,0.99996,0.00267106,0.00856843,
1.1615,0.302321,0.953203,-0.00226245,0.674559,-0.738213,-0.00338164,0.766873,0.641381,0.023127,0.767106,-0.640576,-0.0347838,0.552845,0.832936,0.0240794,0.55993,-0.828526,-0.00481993,0.68285,0.730558,-0.000301512,0.996485,-0.0837478,0.00184752,0.99997,-0.00393798,0.00659507,0.999844,0.0162085,-0.00703157,0.99995,-0.00649487,0.00765414,
1.1716,0.300092,0.953908,-0.00206348,0.675537,-0.737323,-0.00187939,0.782516,0.622037,0.0271984,0.788335,-0.61429,-0.0343024,0.571757,0.820087,0.0234847,0.562496,-0.826791,-0.00383079,0.682276,0.731094,-0.00120581,0.996304,-0.0858838,0.00117733,0.999925,-0.0110663,0.00531546,0.999762,0.0215235,-0.00345553,0.999886,-0.0140024,0.0055621,
1.1817,0.29849,0.954412,-0.00119849,0.67586,-0.737027,-0.00205853,0.799857,0.599448,0.0298267,0.807834,-0.588513,-0.0325034,0.58917,0.80773,0.0212252,0.564798,-0.82522,-0.00388649,0.681189,0.732106,-0.00161617,0.996218,-0.0868868,0.000210564,0.999866,-0.0160807,0.0029855,0.999742,0.0227038,0.00020714,0.999822,-0.0186821,0.00263829,
1.1918,0.297954,0.95458,0.000132756,0.676925,-0.736041,-0.00396149,0.817655,0.574884,0.0307877,0.825155,-0.564119,-0.029805,0.603917,0.79685,0.0177179,0.567673,-0.823241,-0.0046972,0.679932,0.733274,-0.00146693,0.996247,-0.086558,-0.000768527,0.999838,-0.0180063,0.000115902,0.999792,0.0201191,0.00338188,0.999803,-0.0198341,-0.000630913,
1.2019,0.298754,0.954329,0.00176984,0.680011,-0.733166,-0.00726839,0.834772,0.549768,0.0301684,0.840127,-0.541741,-0.0265153,0.615315,0.788165,0.0135422,0.57158,-0.820526,-0.00580335,0.678926,0.734207,-0.000720669,0.996374,-0.0850743,-0.00148382,0.999859,-0.0165548,-0.00268232,0.999877,0.014651,0.00566762,0.999843,-0.0173512,-0.00370267,
1.212,0.301052,0.953601,0.00359791,0.685988,-0.727524,-0.0113749,0.850374,0.525419,0.0282834,0.852735,-0.521844,-0.0228449,0.623209,0.782,0.00931251,0.576522,-0.817054,-0.00672171,0.67863,0.73448,0.000585193,0.996554,-0.0829301,-0.00174306,0.999914,-0.0121612,-0.00483949,0.999949,0.00746121,0.00686338,0.999913,-0.0117358,-0.00607425,
1.2221,0.304952,0.952352,0.00552327,0.695132,-0.718715,-0.0155381,0.863993,0.502855,0.0255585,0.863037,-0.504785,-0.0189451,0.627909,0.778267,0.00556111,0.582103,-0.813084,-0.00708091,0.679462,0.733707,0.00230631,0.99673,-0.0807912,-0.00148893,0.999965,-0.00585314,-0.00595234,0.999976,-0.000229427,0.00695499,0.999965,-0.00400597,-0.00737244,
1.2322,0.310503,0.950543,0.00743623,0.707095,-0.706862,-0.0190471,0.875496,0.482705,0.0224225,0.871126,-0.490832,-0.014949,0.630068,0.776535,0.00265493,0.587689,-0.809059,-0.006709,0.681693,0.731626,0.00419053,0.99685,-0.0793053,-0.00081186,0.999982,0.00100755,-0.00586314,0.999955,-0.00731811,0.00607635,0.999962,0.0044926,-0.00741769,
1.2423,0.317657,0.948161,0.00918341,0.721035,-0.692569,-0.0213654,0.88499,0.465213,0.019231,0.877122,-0.480142,-0.0110005,0.630511,0.77618,0.000753919,0.592617,-0.805465,-0.00565467,0.685359,0.728181,0.00591329,0.996881,-0.078919,7.75395e-05,0.999964,0.00704076,-0.00467689,0.999906,-0.0129364,0.0044605,0.999904,0.0123305,-0.00625074,
1.2524,0.326215,0.945236,0.0105658,0.735843,-0.676788,-0.02221,0.892719,0.450321,0.0162283,0.88118,-0.472725,-0.0072662,0.630076,0.776534,-0.000186323,0.596377,-0.802694,-0.00414594,0.690219,0.723565,0.00714109,0.996814,-0.0797534,0.000908403,0.999934,0.0111447,-0.00271753,0.999861,-0.0165092,0.00239245,0.999825,0.0182468,-0.00411786,
1.2625,0.335783,0.941871,0.0113664,0.750387,-0.660647,-0.0215565,0.898977,0.437785,0.0135427,0.883505,-0.468405,-0.00392943,0.629459,0.777034,-0.000372512,0.598731,-0.800946,-0.00250669,0.695777,0.718218,0.00760441,0.996667,-0.0815705,0.00142539,0.999919,0.0127048,-0.000438383,0.999842,-0.0177681,0.000170283,0.999771,0.0213607,-0.00141906,
1.2726,0.345763,0.938253,0.0113972,0.763703,-0.645271,-0.0195871,0.904046,0.427289,0.0112042,0.884361,-0.466802,-0.00117168,0.62912,0.777308,-0.000103489,0.599743,-0.800192,-0.00105848,0.701367,0.712764,0.00715904,0.996478,-0.0838385,0.00146036,0.99993,0.0116752,0.00168802,0.999858,-0.016736,-0.00192381,0.999772,0.0213055,0.00136931,
1.2827,0.355412,0.93465,0.0105494,0.775093,-0.631629,-0.0166127,0.908155,0.418533,0.00917477,0.884078,-0.467339,0.00085448,0.629242,0.777209,0.000310873,0.599729,-0.800203,-3.41601e-05,0.706281,0.707908,0.00581949,0.996305,-0.0858789,0.00098066,0.999958,0.00852648,0.00327294,0.9999,-0.0136939,-0.00364478,0.999826,0.0182646,0.00378182,
1.2928,0.363929,0.931385,0.00883005,0.784147,-0.620439,-0.0129941,0.911475,0.411289,0.00738221,0.883038,-0.469296,0.00205336,0.629766,0.776785,0.000621947,0.599144,-0.800641,0.000476628,0.709891,0.704301,0.00375775,0.996204,-0.0870546,0.000100773,0.999983,0.00408649,0.00408404,0.999947,-0.00913709,-0.00480169,0.999902,0.0129072,0.00544407,
1.3029,0.37058,0.928779,0.00637326,0.790708,-0.612126,-0.0090831,0.914113,0.405418,0.00575034,0.881659,-0.471881,0.00240839,0.630472,0.776211,0.000689003,0.598445,-0.801164,0.000538981,0.711764,0.702417,0.00126996,0.996212,-0.0869491,-0.000946486,0.999991,-0.000677329,0.00407392,0.999979,-0.00371986,-0.00527258,0.999962,0.0062448,0.00613115,
1.313,0.374804,0.927098,0.00342671,0.794812,-0.606833,-0.00518615,0.916132,0.400854,0.00422105,0.88035,-0.474321,0.00199245,0.63109,0.775709,0.000491453,0.597961,-0.801525,0.000340798,0.711722,0.70246,-0.00127989,0.996338,-0.0854859,-0.00187144,0.999982,-0.00487594,0.00336341,0.999986,0.00181401,-0.0050173,0.999983,-0.000563125,0.00579542,
1.3231,0.376304,0.926496,0.00031592,0.796631,-0.604464,-0.00155018,0.917566,0.397574,0.00276632,0.879467,-0.475959,0.000962291,0.631396,0.77546,0.000108141,0.597808,-0.801639,0.000127904,0.709868,0.704326,-0.00352704,0.99655,-0.0829582,-0.00240443,0.999967,-0.0078673,0.00218974,0.999969,0.00671486,-0.0040854,0.999969,-0.00641332,0.00456113,
1.3332,0.37509,0.926985,-0.00260449,0.796426,-0.604734,0.00163657,0.918438,0.395563,0.00139052,0.879269,-0.476326,-0.00046298,0.631281,0.775554,-0.000326082,0.597878,-0.801587,0.000125441,0.70656,0.707634,-0.00517134,0.996795,-0.0799621,-0.00236661,0.999956,-0.00934346,0.000836778,0.999943,0.0103205,-0.00261522,0.999942,-0.0104375,0.0026901,
1.3433,0.371488,0.928424,-0.00500391,0.794521,-0.607222,0.00423546,0.918779,0.394772,0.000125367,0.879885,-0.475182,-0.00203542,0.630771,0.775969,-0.000671507,0.597885,-0.801582,0.000468171,0.702344,0.711812,-0.00602931,0.99701,-0.0772515,-0.00171589,0.999956,-0.00932901,-0.000433283,0.999926,0.012148,-0.000820719,0.999926,-0.012126,0.000526973,
1.3534,0.36609,0.930556,-0.00662486,0.791285,-0.611416,0.0061463,0.918637,0.395102,-0.000979398,0.881311,-0.472524,-0.00351619,0.630006,0.77659,-0.000827436,0.597477,-0.801885,0.00115909,0.697856,0.716213,-0.00606284,0.997141,-0.0755554,-0.000557075,0.999966,-0.00810649,-0.00143048,0.999928,0.0119686,0.00103504,0.999934,-0.0113812,-0.00156429,
1.3635,0.359678,0.933048,-0.00732051,0.78713,-0.616745,0.00729912,0.918081,0.396389,-0.00186629,0.883419,-0.46856,-0.00470926,0.629189,0.777252,-0.000757654,0.59636,-0.802715,0.00206696,0.693705,0.720239,-0.0053782,0.997153,-0.0754036,0.000884031,0.999979,-0.00610014,-0.00206073,0.999948,0.00984935,0.00267748,0.999959,-0.00849777,-0.00326101,
